+----------------------------+---------------------------------------------------------+------------+-------------+
| NOTE: The Hardness and Resistance values are the raw base values in the fields                                  |
| of the Block class in question. The actual final values may be different                                        |
| for different states of the block, or they may depend on a TileEntity etc.                                      |
+----------------------------+---------------------------------------------------------+------------+-------------+
| Mod name                   | Registry name                                           |   Hardness |  Resistance |
| Road Stuff                 | roadstuff:concrete_white_line_61                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_62                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_63                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_64                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_65                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_66                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_67                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_68                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_69                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_7                         |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_70                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_71                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_72                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_73                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_74                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_75                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_76                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_77                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_78                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_79                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_8                         |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_80                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_81                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_82                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_83                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_84                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_85                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_86                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_87                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_88                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_89                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_9                         |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_90                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_91                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_92                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_93                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_94                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_95                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_96                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_97                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_98                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_99                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_yellow_line_1                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_yellow_line_10                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_yellow_line_100                      |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_yellow_line_101                      |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_yellow_line_102                      |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_yellow_line_103                      |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_yellow_line_104                      |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_yellow_line_105                      |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_yellow_line_106                      |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_yellow_line_107                      |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_yellow_line_108                      |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_yellow_line_109                      |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_yellow_line_11                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_yellow_line_110                      |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_yellow_line_111                      |       1.00 |        6.00 |
